Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
34748,1/1/18,1/5/18,685,USD,Digital Age,4548.3999
34748,1/8/18,1/11/18,507,USD,Digital Age,3366.47998
34748,1/15/18,1/18/18,439,USD,Digital Age,2914.95996
34748,1/22/18,1/26/18,621,USD,Digital Age,4123.43994
34748,1/29/18,2/2/18,672,USD,Digital Age,4462.08008
34748,2/5/18,2/8/18,216,USD,Digital Age,1434.23999
34748,2/12/18,2/16/18,221,USD,Digital Age,1467.43994
41437,11/22/16,11/28/16,39,USD,Computer & Co,291.329987
41437,11/29/16,12/8/16,48,USD,Computer & Co,358.559998
41437,12/5/16,12/12/16,29,USD,Computer & Co,216.630005
41437,12/12/16,12/19/16,33,USD,Computer & Co,246.509995
41437,12/22/16,12/30/16,35,USD,Computer & Co,261.450012
41437,12/28/16,1/4/17,31,USD,Computer & Co,231.570007
41437,1/4/17,1/11/17,20,USD,Computer & Co,149.399994
41437,1/9/17,1/17/17,16,USD,Computer & Co,119.519997
41437,1/16/17,1/25/17,23,USD,Computer & Co,171.809998
41437,1/23/17,1/29/17,18,USD,Computer & Co,134.460007
41437,1/31/17,2/10/17,24,USD,Computer & Co,179.279999
41437,2/7/17,2/14/17,31,USD,Computer & Co,231.570007
41437,2/13/17,2/23/17,25,USD,Computer & Co,186.75
41437,2/21/17,2/28/17,38,USD,Computer & Co,283.859985
41437,3/2/17,3/10/17,25,USD,Computer & Co,186.75
41437,3/6/17,3/14/17,20,USD,Computer & Co,149.399994
41437,3/13/17,3/19/17,23,USD,Computer & Co,171.809998
41437,3/22/17,3/29/17,22,USD,Computer & Co,164.339996
41437,3/27/17,4/6/17,32,USD,Computer & Co,239.039993
41437,4/4/17,4/15/17,19,USD,Computer & Co,141.929993
41437,4/17/17,4/23/17,27,USD,Computer & Co,201.690002
41437,4/24/17,4/30/17,25,USD,Computer & Co,186.75
41437,5/2/17,5/9/17,19,USD,Computer & Co,141.929993
41437,5/9/17,5/15/17,20,USD,Computer & Co,149.399994
41437,5/16/17,5/23/17,24,USD,Computer & Co,179.279999
41437,5/23/17,5/28/17,16,USD,Computer & Co,119.519997
41437,5/29/17,6/6/17,22,USD,Computer & Co,164.339996
41437,6/5/17,6/11/17,46,USD,Computer & Co,343.619995
41437,6/12/17,6/24/17,59,USD,Computer & Co,440.730011
41437,6/19/17,6/30/17,55,USD,Computer & Co,410.850006
41437,6/26/17,7/3/17,54,USD,Computer & Co,403.380005
41437,7/7/17,7/18/17,3,USD,Computer & Co,22.4099998
41437,7/12/17,7/20/17,2,USD,Computer & Co,14.9399996
41437,7/17/17,7/26/17,3,USD,Computer & Co,22.4099998
41437,7/24/17,8/2/17,2,USD,Computer & Co,14.9399996
41437,8/2/17,8/10/17,32,USD,Computer & Co,239.039993
41437,8/10/17,8/17/17,21,USD,Computer & Co,156.869995
41437,8/15/17,8/22/17,28,USD,Computer & Co,209.160004
41437,8/21/17,8/31/17,20,USD,Computer & Co,149.399994
41437,8/28/17,9/5/17,31,USD,Computer & Co,231.570007
41437,9/5/17,9/13/17,38,USD,Computer & Co,283.859985
41437,9/11/17,9/19/17,34,USD,Computer & Co,253.979996
41437,9/18/17,9/27/17,45,USD,Computer & Co,336.149994
41437,9/25/17,10/3/17,38,USD,Computer & Co,283.859985
41437,10/2/17,10/14/17,58,USD,Computer & Co,433.26001
41437,10/9/17,10/18/17,56,USD,Computer & Co,418.320007
41437,10/16/17,10/22/17,55,USD,Computer & Co,410.850006
41437,10/23/17,10/29/17,74,USD,Computer & Co,552.780029
41437,10/30/17,11/8/17,85,USD,Computer & Co,634.950012
41437,11/6/17,11/12/17,51,USD,Computer & Co,380.970001
41437,11/13/17,11/22/17,51,USD,Computer & Co,380.970001
41437,11/20/17,11/28/17,65,USD,Computer & Co,485.549988
41437,11/27/17,12/2/17,45,USD,Computer & Co,336.149994
41437,12/5/17,12/12/17,19,USD,Computer & Co,141.929993
41437,12/11/17,12/19/17,21,USD,Computer & Co,156.869995
41437,12/18/17,12/25/17,30,USD,Computer & Co,224.100006
41437,12/25/17,1/1/18,29,USD,Computer & Co,216.630005
41437,1/1/18,1/9/18,42,USD,Computer & Co,313.73999
41437,1/8/18,1/14/18,65,USD,Computer & Co,485.549988
41437,1/15/18,1/22/18,46,USD,Computer & Co,343.619995
41437,1/22/18,1/27/18,62,USD,Computer & Co,463.140015
41437,1/29/18,2/2/18,49,USD,Computer & Co,366.029999
41437,2/5/18,2/13/18,29,USD,Computer & Co,216.630005
41437,2/13/18,2/20/18,41,USD,Computer & Co,306.269989
4244,1/9/13,1/18/13,10,USD,Computer & Co,80
4244,1/15/13,1/24/13,8,USD,Computer & Co,64
4244,1/21/13,1/30/13,10,USD,Computer & Co,80
4244,2/4/13,2/10/13,13,USD,Computer & Co,104
4244,2/13/13,2/21/13,10,USD,Computer & Co,80
4244,2/19/13,2/26/13,12,USD,Computer & Co,96
4244,2/25/13,3/5/13,11,USD,Computer & Co,88
4244,3/5/13,3/11/13,21,USD,Computer & Co,168
4244,3/11/13,3/17/13,21,USD,Computer & Co,168
4244,3/20/13,3/27/13,16,USD,Computer & Co,128
4244,3/25/13,4/1/13,16,USD,Computer & Co,128
4244,4/2/13,4/10/13,16,USD,Computer & Co,128
4244,4/9/13,4/17/13,17,USD,Computer & Co,136
4244,4/15/13,4/24/13,15,USD,Computer & Co,120
4244,4/23/13,5/2/13,15,USD,Computer & Co,120
4244,5/2/13,5/11/13,27,USD,Computer & Co,216
4244,5/6/13,5/14/13,28,USD,Computer & Co,224
4244,5/13/13,5/21/13,34,USD,Computer & Co,272
4244,5/23/13,6/1/13,26,USD,Computer & Co,208
4244,5/27/13,6/2/13,35,USD,Computer & Co,280
4244,6/5/13,6/13/13,9,USD,Computer & Co,72
4244,6/13/13,6/19/13,7,USD,Computer & Co,56
4244,6/17/13,6/21/13,9,USD,Computer & Co,72
4244,6/27/13,7/6/13,6,USD,Computer & Co,48
4244,7/3/13,7/11/13,26,USD,Computer & Co,208
4244,7/9/13,7/15/13,24,USD,Computer & Co,192
4244,7/15/13,7/28/13,23,USD,Computer & Co,184
4244,7/23/13,7/30/13,24,USD,Computer & Co,192
4244,8/13/13,8/17/13,14,USD,Computer & Co,112
4244,8/20/13,8/26/13,15,USD,Computer & Co,120
4244,8/26/13,9/1/13,12,USD,Computer & Co,96
4244,9/3/13,9/12/13,22,USD,Computer & Co,176
4244,9/9/13,9/14/13,16,USD,Computer & Co,128
4244,9/16/13,9/22/13,19,USD,Computer & Co,152
4244,9/24/13,10/2/13,20,USD,Computer & Co,160
4244,9/30/13,10/8/13,17,USD,Computer & Co,136
4244,10/11/13,10/21/13,16,USD,Computer & Co,128
4244,10/24/13,11/1/13,11,USD,Computer & Co,88
4244,10/29/13,11/6/13,10,USD,Computer & Co,80
4244,11/4/13,11/12/13,17,USD,Computer & Co,136
4244,11/15/13,11/24/13,14,USD,Computer & Co,112
4244,11/22/13,11/29/13,13,USD,Computer & Co,104
4244,11/27/13,12/7/13,16,USD,Computer & Co,128
4244,12/2/13,12/9/13,14,USD,Computer & Co,112
4244,12/10/13,12/14/13,10,USD,Computer & Co,80
4244,12/17/13,12/24/13,10,USD,Computer & Co,80
4244,12/26/13,1/4/14,11,USD,Computer & Co,88
4244,12/31/13,1/7/14,13,USD,Computer & Co,104
4244,1/7/14,1/18/14,22,USD,Computer & Co,176
4244,1/13/14,1/21/14,20,USD,Computer & Co,160
4244,1/20/14,1/27/14,29,USD,Computer & Co,232
4244,1/27/14,2/4/14,30,USD,Computer & Co,240
4244,2/3/14,2/13/14,18,USD,Computer & Co,144
4244,2/12/14,2/19/14,16,USD,Computer & Co,128
4244,2/18/14,2/22/14,13,USD,Computer & Co,104
4244,2/24/14,3/6/14,12,USD,Computer & Co,96
4244,3/3/14,3/9/14,24,USD,Computer & Co,192
4244,3/13/14,3/21/14,30,USD,Computer & Co,240
4244,3/18/14,3/29/14,26,USD,Computer & Co,208
4244,3/24/14,3/30/14,24,USD,Computer & Co,192
4244,3/31/14,4/4/14,30,USD,Computer & Co,240
4244,4/7/14,4/18/14,25,USD,Computer & Co,200
4244,4/21/14,4/26/14,27,USD,Computer & Co,216
4244,4/28/14,5/7/14,27,USD,Computer & Co,216
4244,5/5/14,5/14/14,33,USD,Computer & Co,264
4244,5/12/14,5/22/14,22,USD,Computer & Co,176
4244,5/20/14,5/27/14,30,USD,Computer & Co,240
4244,5/29/14,6/2/14,22,USD,Computer & Co,176
4244,6/2/14,6/8/14,16,USD,Computer & Co,128
4244,6/11/14,6/16/14,18,USD,Computer & Co,144
4244,6/16/14,6/22/14,15,USD,Computer & Co,120
4244,6/24/14,7/1/14,14,USD,Computer & Co,112
4244,7/3/14,7/10/14,11,USD,Computer & Co,88
4244,7/11/14,7/20/14,16,USD,Computer & Co,128
4244,7/14/14,7/23/14,12,USD,Computer & Co,96
4244,7/22/14,7/27/14,13,USD,Computer & Co,104
4244,7/28/14,8/7/14,13,USD,Computer & Co,104
4244,8/6/14,8/12/14,40,USD,Computer & Co,320
4244,8/12/14,8/19/14,27,USD,Computer & Co,216
4244,8/18/14,8/23/14,39,USD,Computer & Co,312
4244,8/25/14,9/2/14,39,USD,Computer & Co,312
4244,9/4/14,9/16/14,10,USD,Computer & Co,80
4244,9/18/14,9/27/14,11,USD,Computer & Co,88
4244,9/29/14,10/6/14,12,USD,Computer & Co,96
4244,10/8/14,10/16/14,29,USD,Computer & Co,232
4244,10/14/14,10/21/14,21,USD,Computer & Co,168
4244,10/20/14,10/29/14,20,USD,Computer & Co,160
4244,10/27/14,11/4/14,27,USD,Computer & Co,216
4244,11/5/14,11/13/14,39,USD,Computer & Co,312
4244,11/10/14,11/19/14,38,USD,Computer & Co,304
4244,11/17/14,11/27/14,41,USD,Computer & Co,328
4244,11/25/14,11/30/14,35,USD,Computer & Co,280
4244,12/3/14,12/6/14,27,USD,Computer & Co,216
4244,12/8/14,12/13/14,23,USD,Computer & Co,184
4244,12/15/14,12/19/14,36,USD,Computer & Co,288
4244,12/23/14,12/29/14,30,USD,Computer & Co,240
4244,12/29/14,1/6/15,24,USD,Computer & Co,192
4244,1/7/15,1/15/15,20,USD,Computer & Co,160
4244,1/13/15,1/21/15,24,USD,Computer & Co,192
4244,1/20/15,1/28/15,17,USD,Computer & Co,136
4244,1/28/15,2/6/15,20,USD,Computer & Co,160
4244,2/3/15,2/10/15,26,USD,Computer & Co,208
4244,2/9/15,2/16/15,28,USD,Computer & Co,224
4244,2/16/15,2/24/15,18,USD,Computer & Co,144
4244,2/23/15,3/2/15,27,USD,Computer & Co,216
4244,3/2/15,3/9/15,35,USD,Computer & Co,280
4244,3/9/15,3/17/15,29,USD,Computer & Co,232
4244,3/17/15,3/25/15,34,USD,Computer & Co,272
4244,3/25/15,4/4/15,35,USD,Computer & Co,280
4244,3/30/15,4/5/15,24,USD,Computer & Co,192
4244,4/6/15,4/13/15,31,USD,Computer & Co,248
4244,4/14/15,4/21/15,33,USD,Computer & Co,264
4244,4/21/15,4/28/15,26,USD,Computer & Co,208
4244,4/27/15,5/4/15,33,USD,Computer & Co,264
4244,5/4/15,5/10/15,21,USD,Computer & Co,168
4244,5/11/15,5/17/15,28,USD,Computer & Co,224
4244,5/19/15,5/23/15,19,USD,Computer & Co,152
4244,5/25/15,6/1/15,21,USD,Computer & Co,168
4244,6/1/15,6/7/15,26,USD,Computer & Co,208
4244,6/8/15,6/16/15,23,USD,Computer & Co,184
4244,6/15/15,6/24/15,24,USD,Computer & Co,192
4244,6/24/15,7/4/15,18,USD,Computer & Co,144
4244,6/30/15,7/8/15,27,USD,Computer & Co,216
4244,7/13/15,7/18/15,20,USD,Computer & Co,160
4244,7/20/15,7/26/15,22,USD,Computer & Co,176
4244,7/27/15,8/3/15,15,USD,Computer & Co,120
4244,8/4/15,8/11/15,42,USD,Computer & Co,336
4244,8/10/15,8/16/15,42,USD,Computer & Co,336
4244,8/17/15,8/23/15,49,USD,Computer & Co,392
4244,8/24/15,9/3/15,42,USD,Computer & Co,336
4244,8/31/15,9/7/15,48,USD,Computer & Co,384
4244,9/8/15,9/17/15,31,USD,Computer & Co,248
4244,9/21/15,10/2/15,35,USD,Computer & Co,280
4244,9/28/15,10/7/15,30,USD,Computer & Co,240
4244,10/5/15,10/12/15,34,USD,Computer & Co,272
4244,10/14/15,10/22/15,21,USD,Computer & Co,168
4244,10/23/15,11/1/15,25,USD,Computer & Co,200
4244,10/26/15,11/3/15,33,USD,Computer & Co,264
4244,11/4/15,11/9/15,26,USD,Computer & Co,208
4244,11/9/15,11/17/15,27,USD,Computer & Co,216
4244,11/16/15,11/25/15,24,USD,Computer & Co,192
4244,11/23/15,12/3/15,26,USD,Computer & Co,208
4244,11/30/15,12/6/15,25,USD,Computer & Co,200
4244,12/7/15,12/13/15,27,USD,Computer & Co,216
4244,12/14/15,12/21/15,23,USD,Computer & Co,184
4244,12/22/15,12/28/15,20,USD,Computer & Co,160
4244,12/29/15,1/5/16,19,USD,Computer & Co,152
4244,1/4/16,1/12/16,40,USD,Computer & Co,320
4244,1/11/16,1/18/16,32,USD,Computer & Co,256
4244,1/18/16,1/27/16,29,USD,Computer & Co,232
4244,1/25/16,1/31/16,42,USD,Computer & Co,336
4244,2/2/16,2/8/16,19,USD,Computer & Co,152
4244,2/9/16,2/16/16,26,USD,Computer & Co,208
4244,2/17/16,2/23/16,29,USD,Computer & Co,232
4244,2/22/16,2/29/16,18,USD,Computer & Co,144
4244,2/29/16,3/6/16,28,USD,Computer & Co,224
4244,3/7/16,3/16/16,44,USD,Computer & Co,352
4244,3/14/16,3/20/16,53,USD,Computer & Co,424
4244,3/21/16,3/28/16,48,USD,Computer & Co,384
4244,3/28/16,4/5/16,59,USD,Computer & Co,472
4244,4/4/16,4/11/16,42,USD,Computer & Co,336
4244,4/11/16,4/19/16,39,USD,Computer & Co,312
4244,4/20/16,4/29/16,40,USD,Computer & Co,320
4244,4/26/16,5/2/16,37,USD,Computer & Co,296
4244,5/2/16,5/11/16,30,USD,Computer & Co,240
4244,5/9/16,5/17/16,29,USD,Computer & Co,232
4244,5/16/16,5/20/16,33,USD,Computer & Co,264
4244,5/24/16,6/2/16,24,USD,Computer & Co,192
4244,5/30/16,6/7/16,30,USD,Computer & Co,240
4244,6/6/16,6/12/16,30,USD,Computer & Co,240
4244,6/13/16,6/19/16,34,USD,Computer & Co,272
4244,6/20/16,6/28/16,39,USD,Computer & Co,312
4244,6/28/16,7/2/16,32,USD,Computer & Co,256
4244,7/4/16,7/10/16,34,USD,Computer & Co,272
4244,7/11/16,7/17/16,33,USD,Computer & Co,264
4244,7/18/16,7/26/16,39,USD,Computer & Co,312
4244,7/25/16,8/2/16,29,USD,Computer & Co,232
4244,8/4/16,8/10/16,18,USD,Computer & Co,144
4244,8/8/16,8/17/16,27,USD,Computer & Co,216
4244,8/17/16,8/23/16,22,USD,Computer & Co,176
4244,8/22/16,9/2/16,26,USD,Computer & Co,208
4244,8/29/16,9/6/16,24,USD,Computer & Co,192
4244,9/6/16,9/14/16,53,USD,Computer & Co,424
4244,9/12/16,9/23/16,44,USD,Computer & Co,352
4244,9/21/16,9/29/16,36,USD,Computer & Co,288
4244,9/26/16,10/1/16,37,USD,Computer & Co,296
4244,10/4/16,10/15/16,20,USD,Computer & Co,160
4244,10/10/16,10/18/16,14,USD,Computer & Co,112
4244,10/26/16,11/3/16,22,USD,Computer & Co,176
4244,11/1/16,11/8/16,46,USD,Computer & Co,368
4244,11/7/16,11/14/16,41,USD,Computer & Co,328
4244,11/15/16,11/24/16,34,USD,Computer & Co,272
4244,11/22/16,12/1/16,47,USD,Computer & Co,376
4244,11/29/16,12/7/16,47,USD,Computer & Co,376
4244,12/5/16,12/12/16,25,USD,Computer & Co,200
4244,12/12/16,12/18/16,25,USD,Computer & Co,200
4244,12/22/16,12/29/16,21,USD,Computer & Co,168
4244,12/28/16,1/7/17,23,USD,Computer & Co,184
4244,1/4/17,1/10/17,27,USD,Computer & Co,216
4244,1/10/17,1/18/17,34,USD,Computer & Co,272
4244,1/16/17,1/23/17,23,USD,Computer & Co,184
4244,1/23/17,2/1/17,30,USD,Computer & Co,240
4244,1/30/17,2/10/17,25,USD,Computer & Co,200
4244,2/9/17,2/15/17,57,USD,Computer & Co,456
4244,2/13/17,2/19/17,44,USD,Computer & Co,352
4244,2/21/17,3/2/17,51,USD,Computer & Co,408
4244,2/28/17,3/5/17,39,USD,Computer & Co,312
4244,3/6/17,3/15/17,22,USD,Computer & Co,176
4244,3/14/17,3/23/17,27,USD,Computer & Co,216
4244,3/22/17,3/28/17,18,USD,Computer & Co,144
4244,3/27/17,4/6/17,24,USD,Computer & Co,192
4244,4/3/17,4/11/17,24,USD,Computer & Co,192
4244,4/10/17,4/15/17,18,USD,Computer & Co,144
4244,4/17/17,4/23/17,29,USD,Computer & Co,232
4244,4/24/17,5/2/17,28,USD,Computer & Co,224
4244,5/2/17,5/8/17,37,USD,Computer & Co,296
4244,5/10/17,5/18/17,28,USD,Computer & Co,224
4244,5/16/17,5/24/17,31,USD,Computer & Co,248
4244,5/22/17,5/30/17,29,USD,Computer & Co,232
4244,5/29/17,6/6/17,29,USD,Computer & Co,232
4244,6/5/17,6/12/17,31,USD,Computer & Co,248
4244,6/12/17,6/19/17,32,USD,Computer & Co,256
4244,6/19/17,6/30/17,37,USD,Computer & Co,296
4244,6/27/17,7/6/17,30,USD,Computer & Co,240
4244,7/3/17,7/11/17,39,USD,Computer & Co,312
4244,7/11/17,7/21/17,46,USD,Computer & Co,368
4244,7/17/17,7/23/17,34,USD,Computer & Co,272
4244,7/24/17,7/29/17,44,USD,Computer & Co,352
4244,7/31/17,8/10/17,42,USD,Computer & Co,336
4244,8/7/17,8/17/17,58,USD,Computer & Co,464
4244,8/14/17,8/22/17,53,USD,Computer & Co,424
4244,8/21/17,9/1/17,49,USD,Computer & Co,392
4244,8/28/17,9/3/17,49,USD,Computer & Co,392
4244,9/5/17,9/14/17,22,USD,Computer & Co,176
4244,9/11/17,9/22/17,27,USD,Computer & Co,216
4244,9/18/17,9/28/17,21,USD,Computer & Co,168
4244,9/25/17,10/2/17,28,USD,Computer & Co,224
4244,10/2/17,10/12/17,58,USD,Computer & Co,464
4244,10/9/17,10/17/17,51,USD,Computer & Co,408
4244,10/16/17,10/26/17,62,USD,Computer & Co,496
4244,10/25/17,10/31/17,40,USD,Computer & Co,320
4244,10/30/17,11/8/17,53,USD,Computer & Co,424
4244,11/9/17,11/19/17,27,USD,Computer & Co,216
4244,11/13/17,11/21/17,21,USD,Computer & Co,168
4244,11/20/17,11/27/17,21,USD,Computer & Co,168
4244,11/27/17,12/4/17,28,USD,Computer & Co,224
4244,12/4/17,12/11/17,26,USD,Computer & Co,208
4244,12/11/17,12/19/17,21,USD,Computer & Co,168
4244,12/18/17,12/25/17,23,USD,Computer & Co,184
4244,12/27/17,1/1/18,25,USD,Computer & Co,200
4244,1/1/18,1/7/18,40,USD,Computer & Co,320
4244,1/9/18,1/16/18,33,USD,Computer & Co,264
4244,1/16/18,1/21/18,50,USD,Computer & Co,400
4244,1/23/18,1/30/18,32,USD,Computer & Co,256
4244,1/29/18,2/6/18,48,USD,Computer & Co,384
4244,2/6/18,2/13/18,30,USD,Computer & Co,240
4244,2/12/18,2/20/18,30,USD,Computer & Co,240
43018,1/2/13,1/10/13,7,USD,Computer & Co,56
43018,1/9/13,1/17/13,10,USD,Computer & Co,80
43018,1/15/13,1/20/13,7,USD,Computer & Co,56
43018,2/4/13,2/10/13,8,USD,Computer & Co,64
43018,2/11/13,2/18/13,11,USD,Computer & Co,88
43018,2/19/13,2/28/13,13,USD,Computer & Co,104
43018,2/25/13,3/6/13,11,USD,Computer & Co,88
43018,3/5/13,3/12/13,33,USD,Computer & Co,264
43018,3/12/13,3/21/13,48,USD,Computer & Co,384
43018,3/18/13,3/28/13,40,USD,Computer & Co,320
43018,3/25/13,4/2/13,32,USD,Computer & Co,256
43018,4/1/13,4/10/13,30,USD,Computer & Co,240
43018,4/9/13,4/16/13,19,USD,Computer & Co,152
43018,4/15/13,4/27/13,29,USD,Computer & Co,232
43018,4/24/13,4/30/13,29,USD,Computer & Co,232
43018,4/29/13,5/6/13,21,USD,Computer & Co,168
43018,5/7/13,5/16/13,12,USD,Computer & Co,96
43018,5/14/13,5/23/13,16,USD,Computer & Co,128
43018,5/22/13,5/29/13,13,USD,Computer & Co,104
43018,5/28/13,6/3/13,12,USD,Computer & Co,96
43018,6/3/13,6/10/13,19,USD,Computer & Co,152
43018,6/13/13,6/19/13,15,USD,Computer & Co,120
43018,6/19/13,6/26/13,18,USD,Computer & Co,144
43018,6/27/13,7/1/13,17,USD,Computer & Co,136
43018,7/2/13,7/6/13,41,USD,Computer & Co,328
43018,7/9/13,7/18/13,52,USD,Computer & Co,416
43018,7/15/13,7/25/13,45,USD,Computer & Co,360
43018,7/24/13,7/30/13,48,USD,Computer & Co,384
43018,7/29/13,8/5/13,46,USD,Computer & Co,368
43018,8/8/13,8/15/13,130,USD,Computer & Co,1040
43018,8/12/13,8/20/13,142,USD,Computer & Co,1136
43018,8/20/13,8/29/13,110,USD,Computer & Co,880
43018,8/26/13,9/2/13,139,USD,Computer & Co,1112
43018,9/4/13,9/14/13,38,USD,Computer & Co,304
43018,9/9/13,9/16/13,34,USD,Computer & Co,272
43018,9/16/13,9/21/13,52,USD,Computer & Co,416
43018,9/24/13,10/3/13,40,USD,Computer & Co,320
43018,9/30/13,10/8/13,40,USD,Computer & Co,320
43018,10/7/13,10/14/13,25,USD,Computer & Co,200
43018,10/16/13,10/25/13,30,USD,Computer & Co,240
43018,10/22/13,10/30/13,19,USD,Computer & Co,152
43018,10/29/13,11/3/13,23,USD,Computer & Co,184
43018,11/4/13,11/9/13,51,USD,Computer & Co,408
43018,11/11/13,11/22/13,49,USD,Computer & Co,392
43018,11/19/13,11/25/13,48,USD,Computer & Co,384
43018,11/27/13,12/2/13,59,USD,Computer & Co,472
43018,12/2/13,12/9/13,20,USD,Computer & Co,160
43018,12/9/13,12/15/13,19,USD,Computer & Co,152
43018,12/16/13,12/22/13,24,USD,Computer & Co,192
43018,12/31/13,1/5/14,25,USD,Computer & Co,200
43018,1/6/14,1/11/14,45,USD,Computer & Co,360
43018,1/13/14,1/20/14,43,USD,Computer & Co,344
43018,1/20/14,1/26/14,43,USD,Computer & Co,344
43018,1/27/14,2/2/14,41,USD,Computer & Co,328
43018,2/7/14,2/15/14,26,USD,Computer & Co,208
43018,2/10/14,2/17/14,18,USD,Computer & Co,144
43018,2/17/14,2/22/14,20,USD,Computer & Co,160
43018,2/24/14,3/2/14,23,USD,Computer & Co,184
43018,3/4/14,3/8/14,66,USD,Computer & Co,528
43018,3/10/14,3/16/14,55,USD,Computer & Co,440
43018,3/18/14,3/25/14,49,USD,Computer & Co,392
43018,3/24/14,3/29/14,57,USD,Computer & Co,456
43018,3/31/14,4/8/14,53,USD,Computer & Co,424
43018,4/7/14,4/16/14,28,USD,Computer & Co,224
43018,4/16/14,4/21/14,26,USD,Computer & Co,208
43018,4/21/14,4/28/14,35,USD,Computer & Co,280
43018,4/28/14,5/5/14,27,USD,Computer & Co,216
43018,5/5/14,5/12/14,51,USD,Computer & Co,408
43018,5/12/14,5/21/14,51,USD,Computer & Co,408
43018,5/20/14,5/30/14,42,USD,Computer & Co,336
43018,5/26/14,6/1/14,47,USD,Computer & Co,376
43018,6/3/14,6/8/14,33,USD,Computer & Co,264
43018,6/11/14,6/17/14,42,USD,Computer & Co,336
43018,6/18/14,6/23/14,31,USD,Computer & Co,248
43018,6/23/14,6/28/14,41,USD,Computer & Co,328
43018,6/30/14,7/5/14,38,USD,Computer & Co,304
43018,7/8/14,7/15/14,41,USD,Computer & Co,328
43018,7/15/14,7/26/14,31,USD,Computer & Co,248
43018,7/21/14,7/27/14,42,USD,Computer & Co,336
43018,7/29/14,8/5/14,34,USD,Computer & Co,272
43018,8/4/14,8/12/14,54,USD,Computer & Co,432
43018,8/12/14,8/22/14,52,USD,Computer & Co,416
43018,8/18/14,8/28/14,53,USD,Computer & Co,424
43018,8/25/14,9/2/14,57,USD,Computer & Co,456
43018,9/5/14,9/12/14,20,USD,Computer & Co,160
43018,9/12/14,9/20/14,20,USD,Computer & Co,160
43018,9/15/14,9/22/14,21,USD,Computer & Co,168
43018,9/22/14,10/2/14,25,USD,Computer & Co,200
43018,9/29/14,10/6/14,19,USD,Computer & Co,152
43018,10/6/14,10/13/14,44,USD,Computer & Co,352
43018,10/14/14,10/21/14,57,USD,Computer & Co,456
43018,10/20/14,10/30/14,38,USD,Computer & Co,304
43018,10/27/14,11/5/14,59,USD,Computer & Co,472
43018,11/4/14,11/11/14,77,USD,Computer & Co,616
43018,11/10/14,11/17/14,52,USD,Computer & Co,416
43018,11/18/14,11/22/14,80,USD,Computer & Co,640
43018,11/24/14,12/3/14,75,USD,Computer & Co,600
43018,12/1/14,12/7/14,31,USD,Computer & Co,248
43018,12/8/14,12/19/14,26,USD,Computer & Co,208
43018,12/15/14,12/21/14,29,USD,Computer & Co,232
43018,12/22/14,12/28/14,38,USD,Computer & Co,304
43018,12/30/14,1/8/15,32,USD,Computer & Co,256
43018,1/5/15,1/14/15,27,USD,Computer & Co,216
43018,1/12/15,1/18/15,39,USD,Computer & Co,312
43018,1/19/15,1/28/15,38,USD,Computer & Co,304
43018,1/26/15,2/1/15,33,USD,Computer & Co,264
43018,2/3/15,2/10/15,39,USD,Computer & Co,312
43018,2/9/15,2/17/15,27,USD,Computer & Co,216
43018,2/17/15,2/25/15,29,USD,Computer & Co,232
43018,2/23/15,3/5/15,41,USD,Computer & Co,328
43018,3/4/15,3/10/15,55,USD,Computer & Co,440
43018,3/9/15,3/17/15,64,USD,Computer & Co,512
43018,3/16/15,3/25/15,59,USD,Computer & Co,472
43018,3/23/15,3/28/15,56,USD,Computer & Co,448
43018,3/30/15,4/10/15,46,USD,Computer & Co,368
43018,4/7/15,4/14/15,96,USD,Computer & Co,768
43018,4/13/15,4/22/15,75,USD,Computer & Co,600
43018,4/21/15,4/27/15,85,USD,Computer & Co,680
43018,4/28/15,5/9/15,98,USD,Computer & Co,784
43018,5/4/15,5/10/15,46,USD,Computer & Co,368
43018,5/11/15,5/20/15,43,USD,Computer & Co,344
43018,5/19/15,5/27/15,35,USD,Computer & Co,280
43018,5/25/15,6/2/15,38,USD,Computer & Co,304
43018,6/1/15,6/10/15,61,USD,Computer & Co,488
43018,6/8/15,6/18/15,57,USD,Computer & Co,456
43018,6/15/15,6/22/15,56,USD,Computer & Co,448
43018,6/22/15,6/30/15,54,USD,Computer & Co,432
43018,6/29/15,7/7/15,47,USD,Computer & Co,376
43018,7/7/15,7/17/15,39,USD,Computer & Co,312
43018,7/14/15,7/23/15,45,USD,Computer & Co,360
43018,7/20/15,7/29/15,32,USD,Computer & Co,256
43018,7/27/15,8/4/15,34,USD,Computer & Co,272
43018,8/3/15,8/10/15,54,USD,Computer & Co,432
43018,8/10/15,8/19/15,47,USD,Computer & Co,376
43018,8/20/15,8/27/15,52,USD,Computer & Co,416
43018,8/24/15,8/27/15,59,USD,Computer & Co,472
43018,8/31/15,9/7/15,49,USD,Computer & Co,392
43018,9/8/15,9/17/15,67,USD,Computer & Co,536
43018,9/14/15,9/21/15,60,USD,Computer & Co,480
43018,9/21/15,9/29/15,48,USD,Computer & Co,384
43018,9/28/15,10/6/15,65,USD,Computer & Co,520
43018,10/5/15,10/13/15,78,USD,Computer & Co,624
43018,10/13/15,10/21/15,114,USD,Computer & Co,912
43018,10/23/15,10/29/15,104,USD,Computer & Co,832
43018,10/27/15,11/2/15,107,USD,Computer & Co,856
43018,11/3/15,11/10/15,59,USD,Computer & Co,472
